customer_id,age,gender,city,tenure_months,plan_type,monthly_charges,contract_type,payment_method,monthly_usage,login_frequency,support_tickets,avg_session_duration,churn
CUST_0516,22,Female,Miami,63,Basic,74.99,Month-to-Month,Electronic Check,102.7,26,0,59.7,1
CUST_0517,64,Male,Los Angeles,23,Basic,25.06,Month-to-Month,Credit Card,287.7,1,1,45.1,0
CUST_0518,66,Female,Houston,48,Standard,62.61,Month-to-Month,Mailed Check,107.1,24,1,57.4,0
CUST_0519,47,Male,Houston,32,Premium,103.24,Two Year,Bank Transfer,316.6,4,2,50.9,0
CUST_0520,63,Female,Houston,57,Basic,100.56,Month-to-Month,Electronic Check,267.1,29,0,54.7,0
CUST_0521,69,Male,New York,33,Standard,42.43,One Year,Credit Card,330.2,25,2,49.8,1
CUST_0522,22,Male,Houston,24,Basic,42.61,Two Year,Credit Card,54.5,1,1,30.3,0
CUST_0523,29,Female,Miami,39,Standard,101.73,One Year,Mailed Check,137.7,11,2,18.8,0
CUST_0524,33,Female,Los Angeles,34,Premium,113.04,Month-to-Month,Electronic Check,271.1,18,0,25.4,0
CUST_0525,43,Male,Chicago,56,Premium,29.54,One Year,Bank Transfer,477.7,14,0,6.1,1
CUST_0526,43,Female,Miami,28,Standard,65.01,One Year,Mailed Check,222.6,22,0,33.8,1
CUST_0527,65,Male,Miami,37,Standard,53.75,One Year,Electronic Check,241.0,11,1,32.8,0
CUST_0528,38,Male,Houston,7,Standard,107.07,One Year,Credit Card,371.6,10,1,33.9,0
CUST_0529,56,Male,New York,68,Premium,28.35,Two Year,Mailed Check,321.7,27,2,58.6,0
CUST_0530,53,Male,Los Angeles,37,Basic,41.11,One Year,Credit Card,184.5,17,1,55.1,0
CUST_0531,50,Male,New York,56,Premium,95.25,Month-to-Month,Credit Card,234.9,4,1,13.9,0
CUST_0532,47,Female,Los Angeles,65,Standard,25.13,One Year,Mailed Check,148.0,24,3,25.3,0
CUST_0533,54,Male,Los Angeles,65,Standard,69.25,Month-to-Month,Mailed Check,484.7,15,2,28.3,0
CUST_0534,40,Male,New York,47,Premium,64.21,Two Year,Mailed Check,108.8,26,1,24.8,0
CUST_0535,27,Female,Miami,20,Standard,53.44,Month-to-Month,Mailed Check,217.3,16,1,48.9,0
CUST_0536,22,Male,Los Angeles,19,Premium,59.46,Month-to-Month,Mailed Check,61.6,21,2,33.8,1
CUST_0537,53,Female,New York,29,Standard,72.99,Two Year,Credit Card,149.8,13,0,36.5,0
CUST_0538,51,Female,Los Angeles,60,Basic,36.14,One Year,Bank Transfer,401.2,9,2,51.9,0
CUST_0539,69,Female,Chicago,18,Basic,77.2,Month-to-Month,Bank Transfer,140.5,11,1,49.3,1
CUST_0540,48,Male,Miami,35,Standard,100.54,Month-to-Month,Mailed Check,86.0,11,2,12.3,0
CUST_0541,27,Male,Houston,43,Premium,96.02,Two Year,Credit Card,263.5,6,2,44.3,0
CUST_0542,36,Male,Los Angeles,11,Basic,35.39,Month-to-Month,Bank Transfer,54.5,1,1,28.9,0
CUST_0543,49,Female,Chicago,49,Premium,34.92,Two Year,Bank Transfer,88.1,22,2,21.2,0
CUST_0544,18,Male,Houston,38,Standard,46.82,Month-to-Month,Bank Transfer,413.4,6,0,7.8,0
CUST_0545,22,Female,Houston,64,Premium,56.11,One Year,Credit Card,397.2,13,2,31.8,0
CUST_0546,62,Male,Los Angeles,69,Basic,60.85,Two Year,Mailed Check,461.8,22,0,24.5,1
CUST_0547,21,Female,New York,8,Premium,87.97,Month-to-Month,Mailed Check,434.5,24,1,18.8,0
CUST_0548,33,Male,Los Angeles,34,Premium,25.67,Month-to-Month,Mailed Check,357.4,22,2,43.2,0
CUST_0549,41,Male,Chicago,48,Standard,23.47,Month-to-Month,Electronic Check,73.5,5,4,47.3,0
CUST_0550,33,Male,Houston,56,Standard,59.19,One Year,Electronic Check,402.3,15,1,18.5,0
CUST_0551,19,Female,Los Angeles,65,Standard,89.72,One Year,Electronic Check,430.5,27,0,7.7,0
CUST_0552,66,Female,New York,31,Basic,39.34,One Year,Credit Card,409.6,18,0,51.7,0
CUST_0553,45,Male,Los Angeles,4,Basic,84.15,Month-to-Month,Bank Transfer,278.8,20,2,5.5,0
CUST_0554,49,Male,Miami,50,Standard,45.98,Month-to-Month,Bank Transfer,154.8,14,3,56.5,0
CUST_0555,44,Female,New York,69,Standard,108.61,Month-to-Month,Credit Card,430.4,15,1,39.5,1
CUST_0556,37,Female,Chicago,30,Basic,109.57,Month-to-Month,Credit Card,377.2,26,0,22.7,0
CUST_0557,41,Female,Houston,59,Basic,49.73,One Year,Mailed Check,491.3,5,1,18.6,1
CUST_0558,29,Male,Los Angeles,67,Basic,43.0,Two Year,Mailed Check,120.1,26,0,5.5,0
CUST_0559,67,Female,New York,45,Basic,61.13,One Year,Electronic Check,151.5,4,2,18.0,0
CUST_0560,52,Male,Miami,4,Standard,44.05,Month-to-Month,Electronic Check,145.3,2,1,12.6,1
CUST_0561,50,Female,New York,26,Basic,87.24,Two Year,Credit Card,406.6,7,1,38.7,0
CUST_0562,50,Male,Miami,27,Standard,102.61,One Year,Electronic Check,134.1,10,2,14.2,0
CUST_0563,68,Female,Chicago,46,Premium,87.31,Two Year,Bank Transfer,80.0,16,1,34.1,0
CUST_0564,60,Female,Houston,64,Premium,102.44,One Year,Credit Card,499.4,10,3,37.5,0
CUST_0565,54,Female,Chicago,51,Basic,59.7,Month-to-Month,Credit Card,61.2,18,2,21.4,0
CUST_0566,29,Female,Los Angeles,50,Premium,35.63,Month-to-Month,Bank Transfer,425.9,17,1,6.9,1
CUST_0567,20,Female,New York,6,Premium,93.8,One Year,Mailed Check,214.4,21,3,7.0,0
CUST_0568,18,Male,Miami,59,Premium,56.05,Month-to-Month,Mailed Check,428.7,28,0,6.4,1
CUST_0569,50,Female,Miami,15,Basic,87.13,Month-to-Month,Bank Transfer,299.6,13,2,45.7,0
CUST_0570,57,Female,New York,30,Basic,47.06,One Year,Bank Transfer,455.7,1,2,22.5,0
CUST_0571,27,Female,New York,42,Premium,28.12,One Year,Electronic Check,466.8,1,0,48.8,0
CUST_0572,60,Male,Los Angeles,37,Standard,119.26,One Year,Credit Card,54.1,15,0,28.7,1
CUST_0573,61,Female,Chicago,42,Premium,35.62,Month-to-Month,Electronic Check,83.9,1,2,29.9,1
CUST_0574,46,Male,Miami,35,Basic,118.84,Month-to-Month,Bank Transfer,162.7,6,3,33.2,0
CUST_0575,30,Female,Los Angeles,6,Basic,117.73,One Year,Electronic Check,351.2,25,2,44.2,0
CUST_0576,29,Female,Chicago,68,Basic,99.38,Two Year,Bank Transfer,449.7,26,2,20.0,0
CUST_0577,48,Male,Los Angeles,18,Premium,85.94,One Year,Electronic Check,257.0,13,0,11.7,0
CUST_0578,63,Female,Miami,29,Standard,77.78,Two Year,Electronic Check,323.1,27,1,35.6,0
CUST_0579,19,Male,New York,59,Basic,106.61,One Year,Mailed Check,134.8,28,1,23.0,1
CUST_0580,68,Male,New York,47,Basic,48.94,One Year,Bank Transfer,412.2,1,0,29.3,0
CUST_0581,67,Female,Chicago,17,Premium,66.77,Month-to-Month,Electronic Check,485.3,5,1,40.6,1
CUST_0582,52,Male,Houston,22,Standard,81.94,One Year,Credit Card,170.9,9,0,32.2,0
CUST_0583,40,Female,Chicago,68,Premium,61.12,One Year,Electronic Check,272.7,25,2,39.1,0
CUST_0584,34,Female,Houston,69,Basic,62.75,One Year,Electronic Check,88.8,17,2,34.9,0
CUST_0585,43,Male,Los Angeles,37,Standard,53.03,Month-to-Month,Credit Card,301.6,16,2,45.7,0
CUST_0586,25,Male,Los Angeles,49,Standard,76.42,One Year,Bank Transfer,276.3,8,0,43.8,1
CUST_0587,46,Male,Miami,13,Basic,105.06,Month-to-Month,Mailed Check,115.0,17,2,34.4,0
CUST_0588,43,Male,Houston,34,Standard,40.15,One Year,Mailed Check,248.9,15,1,42.3,0
CUST_0589,27,Female,Miami,53,Standard,113.44,Month-to-Month,Mailed Check,200.3,24,0,53.0,0
CUST_0590,43,Female,New York,51,Premium,88.91,Two Year,Credit Card,284.8,1,1,28.8,0
CUST_0591,51,Male,Houston,3,Basic,102.33,Month-to-Month,Electronic Check,313.5,12,0,27.7,0
CUST_0592,68,Female,Chicago,42,Basic,75.62,Month-to-Month,Bank Transfer,53.8,5,4,47.0,1
CUST_0593,58,Female,New York,32,Basic,97.95,Month-to-Month,Electronic Check,392.5,24,3,37.0,0
CUST_0594,24,Female,New York,51,Basic,21.62,One Year,Mailed Check,370.9,6,5,8.9,1
CUST_0595,21,Female,Chicago,46,Basic,101.84,Month-to-Month,Electronic Check,214.8,25,0,54.1,0
CUST_0596,67,Male,New York,21,Standard,24.01,Month-to-Month,Credit Card,73.8,1,2,6.7,0
CUST_0597,62,Male,Houston,44,Premium,108.99,One Year,Credit Card,389.7,25,2,46.2,1
CUST_0598,28,Female,Miami,11,Basic,119.2,Month-to-Month,Bank Transfer,479.8,1,0,46.7,0
CUST_0599,46,Male,New York,68,Premium,49.41,Two Year,Bank Transfer,158.1,10,2,57.4,1
CUST_0600,53,Male,Houston,1,Premium,41.03,Two Year,Mailed Check,195.6,10,2,8.0,0
CUST_0601,42,Male,Los Angeles,63,Standard,96.54,One Year,Bank Transfer,132.7,3,0,37.8,0
CUST_0602,38,Female,Houston,24,Basic,45.3,Month-to-Month,Electronic Check,309.6,17,2,28.5,1
CUST_0603,53,Female,Miami,13,Standard,106.56,One Year,Credit Card,119.7,19,0,23.2,1
CUST_0604,27,Female,Houston,11,Basic,30.28,Month-to-Month,Credit Card,210.3,28,3,10.0,0
CUST_0605,54,Male,Chicago,51,Standard,32.6,Month-to-Month,Credit Card,363.7,11,2,35.9,0
CUST_0606,26,Female,Miami,17,Premium,117.92,Month-to-Month,Bank Transfer,302.1,29,1,31.3,0
CUST_0607,41,Female,Los Angeles,24,Basic,87.38,Two Year,Credit Card,223.9,18,3,10.8,1
CUST_0608,52,Male,Chicago,19,Premium,104.69,Month-to-Month,Credit Card,239.1,2,2,38.7,0
CUST_0609,66,Female,Houston,37,Premium,52.43,One Year,Credit Card,302.9,9,1,45.6,1
CUST_0610,52,Female,Miami,8,Standard,87.65,One Year,Mailed Check,52.6,24,1,47.2,0
CUST_0611,65,Male,Los Angeles,28,Basic,79.42,Month-to-Month,Mailed Check,85.3,17,1,54.8,0
CUST_0612,53,Male,Chicago,5,Premium,80.32,Month-to-Month,Bank Transfer,446.6,28,1,27.5,0
CUST_0613,35,Male,Los Angeles,17,Standard,88.25,Two Year,Credit Card,85.0,14,3,57.4,0
CUST_0614,66,Female,Houston,36,Basic,77.54,One Year,Bank Transfer,368.1,4,2,52.6,1
CUST_0615,56,Female,Los Angeles,19,Basic,62.91,One Year,Credit Card,464.0,29,2,21.3,0
CUST_0616,49,Female,New York,64,Premium,47.59,Month-to-Month,Credit Card,171.8,17,2,13.8,1
CUST_0617,41,Male,Chicago,11,Basic,96.86,Month-to-Month,Credit Card,216.7,17,0,28.9,0
CUST_0618,40,Male,Los Angeles,54,Premium,42.63,Month-to-Month,Bank Transfer,306.0,12,1,27.1,0
CUST_0619,49,Female,Houston,45,Basic,89.24,Month-to-Month,Bank Transfer,446.8,28,0,36.7,1
CUST_0620,54,Female,Houston,47,Standard,43.33,Month-to-Month,Credit Card,473.9,20,2,37.1,0
CUST_0621,29,Male,Los Angeles,12,Premium,82.53,Two Year,Electronic Check,382.8,18,2,46.2,0
CUST_0622,66,Male,Houston,21,Premium,94.71,Month-to-Month,Bank Transfer,89.0,3,3,33.0,0
CUST_0623,30,Male,Miami,11,Basic,41.87,Month-to-Month,Mailed Check,351.1,11,0,10.8,1
CUST_0624,40,Male,Miami,5,Basic,25.99,One Year,Bank Transfer,234.6,25,3,52.2,1
CUST_0625,42,Female,Miami,56,Premium,33.1,One Year,Credit Card,261.8,18,1,22.0,0
CUST_0626,52,Male,New York,20,Basic,80.6,Month-to-Month,Electronic Check,72.1,4,0,58.4,1
CUST_0627,58,Female,Los Angeles,41,Standard,104.94,One Year,Credit Card,136.0,17,1,11.5,0
CUST_0628,47,Female,New York,46,Basic,24.5,Month-to-Month,Mailed Check,405.7,18,1,57.7,0
CUST_0629,34,Female,Houston,12,Standard,93.42,Month-to-Month,Bank Transfer,254.3,5,0,10.0,1
CUST_0630,66,Male,New York,70,Standard,54.13,Month-to-Month,Bank Transfer,185.7,14,1,17.7,0
CUST_0631,37,Male,Houston,17,Standard,67.85,Two Year,Credit Card,222.8,10,4,7.6,1
CUST_0632,65,Male,Houston,19,Standard,112.89,Month-to-Month,Credit Card,434.5,15,1,43.8,0
CUST_0633,42,Male,Chicago,26,Standard,53.2,Month-to-Month,Mailed Check,387.0,1,1,51.8,0
CUST_0634,39,Female,Miami,48,Basic,66.53,Month-to-Month,Electronic Check,172.5,16,2,28.9,0
CUST_0635,30,Male,Houston,52,Standard,21.37,Two Year,Mailed Check,102.9,11,1,56.1,0
CUST_0636,36,Male,Chicago,70,Basic,28.16,Month-to-Month,Electronic Check,163.4,23,0,37.5,1
CUST_0637,66,Female,Miami,55,Standard,45.86,Month-to-Month,Bank Transfer,464.3,20,1,39.7,0
CUST_0638,53,Male,Houston,33,Premium,22.79,Month-to-Month,Electronic Check,311.7,6,0,51.5,0
CUST_0639,29,Female,Houston,62,Standard,83.14,Month-to-Month,Electronic Check,290.1,24,1,21.3,0
CUST_0640,58,Female,New York,23,Premium,62.64,One Year,Bank Transfer,318.4,29,1,24.5,0
CUST_0641,36,Female,New York,15,Standard,74.81,One Year,Bank Transfer,214.7,22,2,54.8,1
CUST_0642,29,Female,Miami,27,Standard,37.46,Month-to-Month,Bank Transfer,413.2,16,1,54.6,0
CUST_0643,26,Female,Houston,64,Standard,49.59,Month-to-Month,Mailed Check,285.5,2,1,58.7,0
CUST_0644,24,Female,Los Angeles,51,Premium,86.38,Month-to-Month,Bank Transfer,102.5,1,2,54.6,1
CUST_0645,45,Female,New York,53,Premium,116.53,Month-to-Month,Credit Card,108.1,24,2,12.0,0
CUST_0646,31,Female,Miami,51,Standard,25.04,Month-to-Month,Bank Transfer,291.6,24,2,50.3,1
CUST_0647,48,Male,Houston,47,Basic,109.04,One Year,Bank Transfer,471.5,9,2,27.5,0
CUST_0648,69,Male,Houston,4,Standard,77.69,Two Year,Bank Transfer,188.8,22,0,59.5,0
CUST_0649,36,Male,Los Angeles,7,Premium,76.39,Two Year,Electronic Check,441.3,12,2,31.0,1
CUST_0650,64,Male,Miami,35,Standard,70.03,Two Year,Mailed Check,393.8,17,1,35.5,0
CUST_0651,33,Female,Houston,48,Premium,26.94,One Year,Bank Transfer,161.5,25,2,34.1,0
CUST_0652,22,Male,New York,45,Premium,28.99,One Year,Mailed Check,66.4,28,3,22.7,0
CUST_0653,52,Female,Los Angeles,19,Premium,80.09,Month-to-Month,Credit Card,95.8,29,1,9.1,0
CUST_0654,29,Male,Miami,63,Standard,54.1,One Year,Credit Card,377.8,15,2,54.3,0
CUST_0655,42,Male,Los Angeles,38,Premium,111.73,Month-to-Month,Bank Transfer,139.9,19,0,49.1,1
CUST_0656,69,Male,New York,67,Premium,60.66,Month-to-Month,Credit Card,217.1,27,0,12.7,0
CUST_0657,38,Female,Miami,59,Standard,34.33,One Year,Mailed Check,275.8,22,4,47.7,0
CUST_0658,53,Male,Los Angeles,69,Premium,91.47,Month-to-Month,Electronic Check,376.5,10,1,39.4,1
CUST_0659,40,Female,Chicago,13,Standard,49.34,Month-to-Month,Bank Transfer,101.0,29,1,27.5,0
CUST_0660,33,Female,New York,47,Premium,72.55,Two Year,Credit Card,232.9,26,0,19.0,0
CUST_0661,56,Male,New York,61,Basic,89.78,Month-to-Month,Mailed Check,268.3,27,3,52.3,1
CUST_0662,62,Male,New York,31,Basic,110.03,Month-to-Month,Mailed Check,293.4,12,2,43.5,1
CUST_0663,59,Male,Chicago,22,Premium,99.22,Two Year,Credit Card,418.3,14,2,35.1,0
CUST_0664,56,Female,Chicago,43,Basic,87.64,One Year,Mailed Check,127.3,9,1,38.5,0
CUST_0665,31,Male,Houston,67,Standard,87.96,One Year,Mailed Check,413.5,27,2,10.0,0
CUST_0666,48,Female,Los Angeles,54,Basic,114.59,Month-to-Month,Bank Transfer,361.8,13,0,31.1,0
CUST_0667,22,Female,Houston,10,Premium,49.58,Month-to-Month,Mailed Check,300.1,3,2,15.7,0
CUST_0668,52,Male,Los Angeles,42,Premium,20.11,Two Year,Credit Card,364.8,21,2,16.5,1
CUST_0669,40,Male,Chicago,64,Standard,47.2,One Year,Bank Transfer,235.4,29,2,41.4,1
CUST_0670,46,Female,Chicago,21,Premium,41.79,One Year,Credit Card,112.3,14,2,55.1,1
CUST_0671,60,Female,Houston,66,Standard,86.18,Month-to-Month,Electronic Check,349.6,21,2,27.2,0
CUST_0672,28,Female,Miami,41,Basic,83.37,Month-to-Month,Credit Card,286.1,10,2,16.4,1
CUST_0673,35,Male,Houston,24,Basic,79.35,Two Year,Credit Card,337.7,16,0,40.7,0
CUST_0674,64,Female,Los Angeles,35,Standard,21.62,Month-to-Month,Bank Transfer,202.1,7,1,52.9,0
CUST_0675,29,Male,Houston,56,Standard,92.88,One Year,Mailed Check,458.1,4,1,46.2,0
CUST_0676,26,Female,New York,30,Premium,52.35,Month-to-Month,Credit Card,314.3,27,3,52.8,0
CUST_0677,27,Female,Los Angeles,57,Basic,86.51,One Year,Bank Transfer,88.4,20,1,34.5,1
CUST_0678,61,Male,Los Angeles,47,Standard,75.66,Two Year,Electronic Check,252.4,23,5,46.4,0
CUST_0679,34,Female,Miami,35,Basic,54.27,One Year,Bank Transfer,390.4,25,3,12.7,0
CUST_0680,55,Male,Chicago,19,Standard,33.46,Month-to-Month,Bank Transfer,407.4,11,3,24.2,1
CUST_0681,24,Male,Los Angeles,8,Basic,29.44,One Year,Mailed Check,272.6,16,2,26.4,0
CUST_0682,63,Female,Chicago,26,Premium,103.15,One Year,Credit Card,452.6,20,1,33.1,1
CUST_0683,30,Male,Houston,71,Basic,111.84,Month-to-Month,Electronic Check,170.5,4,3,56.1,0
CUST_0684,57,Male,New York,30,Basic,84.98,Two Year,Bank Transfer,234.8,22,2,53.1,0
CUST_0685,59,Female,Miami,7,Basic,30.34,One Year,Credit Card,454.4,22,0,12.4,1
CUST_0686,26,Male,Chicago,67,Basic,60.2,Two Year,Credit Card,453.3,23,3,14.5,0
CUST_0687,67,Male,Los Angeles,65,Basic,92.89,One Year,Bank Transfer,358.6,17,1,24.7,0
CUST_0688,44,Male,Chicago,36,Premium,97.98,Month-to-Month,Credit Card,436.5,13,1,21.0,0
CUST_0689,19,Female,Los Angeles,25,Standard,31.82,Month-to-Month,Bank Transfer,89.9,11,2,38.8,0
CUST_0690,22,Male,Chicago,37,Basic,20.0,Month-to-Month,Bank Transfer,439.2,3,1,54.7,0
CUST_0691,46,Female,Los Angeles,1,Premium,91.21,Two Year,Bank Transfer,194.3,9,0,57.9,0
CUST_0692,54,Female,Houston,15,Basic,55.66,One Year,Electronic Check,130.2,6,3,40.9,0
CUST_0693,55,Male,Los Angeles,37,Basic,45.45,One Year,Bank Transfer,157.7,22,3,51.1,1
CUST_0694,36,Male,Los Angeles,13,Standard,21.29,Month-to-Month,Mailed Check,238.1,21,3,33.9,0
CUST_0695,25,Male,New York,8,Basic,74.03,Month-to-Month,Credit Card,163.0,11,1,16.5,0
CUST_0696,65,Female,Los Angeles,5,Premium,105.12,One Year,Electronic Check,194.3,16,2,33.9,0
CUST_0697,62,Male,New York,60,Premium,115.76,Month-to-Month,Credit Card,110.7,19,0,35.5,1
CUST_0698,18,Male,Miami,1,Standard,76.57,Month-to-Month,Electronic Check,183.3,27,1,45.8,1
CUST_0699,39,Male,New York,36,Basic,71.45,One Year,Mailed Check,307.5,5,1,17.1,0
CUST_0700,69,Male,Houston,35,Premium,28.51,Month-to-Month,Electronic Check,248.8,14,1,25.3,1
CUST_0701,34,Male,New York,66,Basic,74.89,Month-to-Month,Electronic Check,206.0,17,1,25.0,0
CUST_0702,24,Female,Miami,63,Basic,58.0,Month-to-Month,Electronic Check,385.9,3,0,57.8,0
CUST_0703,42,Female,Houston,23,Basic,80.71,Month-to-Month,Credit Card,452.1,4,4,29.4,0
CUST_0704,62,Male,Chicago,9,Standard,58.87,Two Year,Bank Transfer,390.6,16,3,46.5,0
CUST_0705,21,Male,Chicago,34,Basic,44.03,Month-to-Month,Credit Card,199.4,16,3,46.3,0
CUST_0706,53,Male,New York,46,Premium,29.5,Month-to-Month,Bank Transfer,385.0,21,5,19.6,0
CUST_0707,23,Male,New York,4,Basic,51.49,Month-to-Month,Credit Card,118.4,26,3,36.5,1
CUST_0708,48,Female,Miami,30,Premium,29.66,One Year,Mailed Check,108.6,25,3,54.2,1
CUST_0709,36,Male,Miami,3,Basic,37.69,Month-to-Month,Mailed Check,205.5,4,2,31.1,0
CUST_0710,61,Female,Los Angeles,14,Premium,118.73,One Year,Electronic Check,413.5,19,1,57.0,0
CUST_0711,56,Female,Miami,60,Premium,64.41,Month-to-Month,Mailed Check,160.9,26,1,16.8,0
CUST_0712,44,Male,Los Angeles,45,Basic,73.19,Month-to-Month,Electronic Check,78.5,17,2,9.1,0
CUST_0713,27,Female,Houston,34,Basic,107.36,Month-to-Month,Bank Transfer,109.3,13,0,54.0,0
CUST_0714,43,Female,New York,45,Premium,119.56,Two Year,Mailed Check,436.4,26,2,51.6,0
CUST_0715,36,Female,Houston,61,Standard,78.27,Two Year,Bank Transfer,335.2,22,4,59.6,0
CUST_0716,56,Female,Miami,16,Basic,101.25,Month-to-Month,Credit Card,163.9,23,2,42.4,1
CUST_0717,20,Male,Houston,66,Standard,52.69,One Year,Bank Transfer,299.9,26,3,56.5,0
CUST_0718,62,Male,Houston,40,Basic,50.57,Two Year,Credit Card,287.4,24,0,50.5,0
CUST_0719,30,Female,Houston,17,Basic,60.27,Month-to-Month,Bank Transfer,344.9,28,0,51.4,0
CUST_0720,67,Male,Miami,34,Basic,87.25,Two Year,Bank Transfer,154.9,1,2,36.3,0
CUST_0721,45,Male,Houston,16,Basic,88.22,Month-to-Month,Mailed Check,439.0,12,3,26.0,1
CUST_0722,37,Male,Los Angeles,60,Standard,51.52,Two Year,Bank Transfer,189.2,4,2,56.4,0
CUST_0723,45,Male,Miami,66,Basic,33.32,One Year,Mailed Check,362.4,11,0,28.8,1
CUST_0724,25,Male,Houston,66,Premium,83.24,Two Year,Mailed Check,57.3,5,1,34.6,1
CUST_0725,58,Female,Miami,13,Premium,32.83,One Year,Electronic Check,217.7,2,1,29.5,0
CUST_0726,56,Male,Chicago,56,Standard,77.85,Month-to-Month,Electronic Check,208.3,17,2,36.1,0
CUST_0727,18,Male,Los Angeles,31,Basic,89.34,Two Year,Credit Card,294.6,8,1,30.9,1
CUST_0728,20,Male,Houston,34,Premium,90.06,Month-to-Month,Bank Transfer,82.7,6,1,7.6,1
CUST_0729,30,Male,Chicago,39,Standard,95.35,Month-to-Month,Credit Card,405.6,21,2,53.5,0
CUST_0730,45,Female,Chicago,67,Basic,107.29,One Year,Bank Transfer,148.0,29,2,29.4,1
CUST_0731,66,Female,Miami,8,Premium,70.0,One Year,Electronic Check,354.7,9,1,37.4,1
CUST_0732,42,Female,Chicago,55,Premium,93.02,Two Year,Electronic Check,411.4,13,0,12.7,0
CUST_0733,50,Female,Los Angeles,27,Standard,81.92,Month-to-Month,Bank Transfer,302.8,11,1,5.2,0
CUST_0734,55,Male,Los Angeles,53,Basic,38.66,One Year,Bank Transfer,383.4,29,2,18.5,1
CUST_0735,23,Female,New York,39,Basic,22.57,One Year,Electronic Check,347.8,16,2,43.8,0
CUST_0736,61,Male,Los Angeles,65,Premium,48.45,Month-to-Month,Electronic Check,210.0,16,1,10.5,0
CUST_0737,62,Male,Chicago,17,Premium,64.3,Month-to-Month,Credit Card,414.0,27,0,55.0,0
CUST_0738,49,Male,Los Angeles,30,Premium,81.71,Month-to-Month,Electronic Check,182.6,2,3,16.8,0
CUST_0739,62,Male,Miami,53,Basic,105.0,Month-to-Month,Bank Transfer,307.0,10,4,16.3,0
CUST_0740,64,Male,New York,13,Standard,39.62,Two Year,Credit Card,385.4,12,0,15.0,1
CUST_0741,38,Female,Chicago,21,Standard,32.55,One Year,Bank Transfer,220.5,8,2,5.8,0
CUST_0742,33,Female,New York,19,Basic,116.35,One Year,Mailed Check,186.2,11,6,47.4,0
CUST_0743,38,Female,Chicago,53,Standard,30.8,Two Year,Credit Card,256.7,10,1,53.1,0
CUST_0744,28,Female,Miami,19,Premium,67.85,Month-to-Month,Bank Transfer,418.1,13,3,38.8,0
CUST_0745,54,Male,New York,57,Standard,78.56,Two Year,Electronic Check,468.5,25,1,15.4,0
CUST_0746,53,Female,Houston,25,Standard,74.14,Month-to-Month,Mailed Check,295.3,17,0,20.7,0
CUST_0747,52,Male,Chicago,31,Standard,28.6,Two Year,Bank Transfer,347.7,7,1,31.2,0
CUST_0748,36,Female,Houston,55,Premium,25.7,Month-to-Month,Credit Card,456.5,24,2,57.5,0
CUST_0749,37,Male,New York,23,Basic,30.55,Two Year,Bank Transfer,94.3,3,1,18.6,0
CUST_0750,35,Male,Houston,32,Premium,78.56,Month-to-Month,Mailed Check,154.4,20,2,45.2,0
CUST_0751,64,Female,Houston,62,Basic,74.43,Month-to-Month,Credit Card,369.0,13,1,29.2,1
CUST_0752,58,Male,New York,10,Basic,43.37,One Year,Mailed Check,420.7,19,3,21.4,0
CUST_0753,66,Male,Miami,54,Basic,83.78,Month-to-Month,Bank Transfer,435.7,7,2,30.1,0
CUST_0754,31,Female,Houston,52,Standard,102.01,One Year,Electronic Check,236.8,9,2,8.9,0
CUST_0755,32,Male,Houston,20,Standard,24.16,Month-to-Month,Electronic Check,90.2,19,3,48.9,0
CUST_0756,48,Female,Miami,32,Basic,69.81,One Year,Bank Transfer,247.0,13,0,18.4,0
CUST_0757,18,Female,Houston,14,Basic,88.93,Month-to-Month,Bank Transfer,153.8,22,2,44.9,0
CUST_0758,20,Female,Houston,50,Standard,45.23,Month-to-Month,Bank Transfer,181.0,8,2,8.8,0
CUST_0759,33,Male,Houston,28,Premium,50.78,Month-to-Month,Credit Card,397.5,22,2,57.5,1
CUST_0760,40,Male,Los Angeles,53,Basic,81.36,Month-to-Month,Mailed Check,84.0,18,5,15.6,1
CUST_0761,28,Male,Miami,24,Premium,109.79,Month-to-Month,Mailed Check,422.4,29,2,53.6,0
CUST_0762,29,Female,Houston,22,Standard,100.99,Month-to-Month,Mailed Check,242.5,23,0,49.5,0
CUST_0763,27,Male,Miami,30,Basic,78.31,Month-to-Month,Bank Transfer,318.2,2,2,58.2,0
CUST_0764,49,Female,Chicago,63,Premium,93.02,Month-to-Month,Mailed Check,90.3,18,4,31.3,1
CUST_0765,33,Female,Chicago,4,Premium,56.48,One Year,Bank Transfer,201.8,18,0,45.0,1
CUST_0766,25,Male,Houston,59,Premium,84.1,Two Year,Credit Card,90.4,11,1,25.4,0
CUST_0767,55,Female,Miami,8,Standard,66.62,Month-to-Month,Electronic Check,482.7,1,3,15.1,0
CUST_0768,29,Male,Miami,12,Standard,38.99,One Year,Bank Transfer,413.3,14,1,29.4,0
CUST_0769,41,Male,Miami,31,Premium,90.17,One Year,Bank Transfer,256.8,16,0,14.1,0
CUST_0770,45,Male,Los Angeles,34,Premium,75.65,Month-to-Month,Electronic Check,150.6,11,1,59.0,0
CUST_0771,25,Male,Chicago,49,Standard,55.86,One Year,Electronic Check,470.1,1,1,10.3,0
CUST_0772,45,Male,Miami,57,Premium,111.13,Month-to-Month,Credit Card,205.1,7,2,37.4,0
CUST_0773,53,Female,Miami,26,Premium,22.09,One Year,Mailed Check,122.4,29,0,39.5,1
