age,tenure_months,monthly_charges,monthly_usage,login_frequency,support_tickets,avg_session_duration,support_ticket_rate,clv_proxy,usage_to_cost_ratio,engagement_intensity,gender_Female,gender_Male,city_Chicago,city_Houston,city_Los Angeles,city_Miami,city_New York,plan_type_Basic,plan_type_Premium,plan_type_Standard,contract_type_Month-to-Month,contract_type_One Year,contract_type_Two Year,payment_method_Bank Transfer,payment_method_Credit Card,payment_method_Electronic Check,payment_method_Mailed Check,tenure_cohort_0-12m,tenure_cohort_13-24m,tenure_cohort_25-48m,tenure_cohort_49m+
-0.04,-0.029411764705882353,-0.5559577677224733,-0.0765257721092021,0.0,0.0,0.3558394160583942,-0.1339573171753407,-0.2710541657969608,0.5541191614607521,-0.0328641698136399,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.32,-0.20588235294117646,-0.2575163398692807,-0.3130599768103721,0.0,0.0,0.6843065693430658,-0.03676890910183097,-0.19923479591301632,-0.09903078884402786,-0.18434022011664916,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.16,0.23529411764705882,-0.6082453494218197,0.5567618846843049,0.3333333333333333,-1.0,-0.5456204379562043,-0.5875032215183863,-0.16841687479628317,1.6283066214604827,0.10328876844891348,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.68,0.20588235294117646,-0.6470588235294115,-0.7722146094655845,-0.9333333333333333,1.0,-0.09671532846715324,0.14680919503702083,-0.21719992062112933,-0.37809414153665566,2.6931647140708193,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.04,-0.6764705882352942,-0.6504776269482148,-0.5959734373353011,0.6,1.0,0.22445255474452577,1.9825902364255386,-0.6575428949227341,-0.08939123165447942,-0.4927937904640648,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.12,-0.7058823529411765,-0.5973856209150322,-0.6562664699061875,0.7333333333333333,2.0,0.21715328467153297,3.6181042551171276,-0.6601792605220703,-0.2400425802253235,-0.5313871588953385,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.12,0.29411764705882354,0.8916038210155858,-0.8303994940444821,-0.26666666666666666,1.0,-0.3047445255474452,0.09785503393332708,1.2427996063959628,-0.7977175885028637,-0.44681524942957707,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.88,0.5588235294117647,0.7986928104575166,0.5942869189417097,-0.2,-1.0,-0.833941605839416,-0.5875032215183863,1.5552521153132333,-0.028965346748591112,0.6721339894397597,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.44,-0.20588235294117646,-0.3421820010055301,0.5500158111099399,0.4666666666666667,1.0,0.9105839416058396,0.5139654033147244,-0.2477176004137571,0.9490978204237637,0.02686957972652742,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.68,0.8823529411764706,-0.3890397184514828,-0.24053968588594926,0.06666666666666667,0.0,-0.8047445255474452,-0.3502638254004855,0.4627479690011117,0.1018434675858576,-0.1733372806338548,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6,-0.6764705882352942,0.6772247360482656,-0.7920312005902815,0.0,1.0,-0.8266423357664233,1.9825902364255386,-0.3317029132662452,-0.7600396471869951,-0.49107247171062146,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4,-1.0,0.7264957264957267,-0.14229998945926006,-0.9333333333333333,3.0,0.13321167883211701,61.09473976913581,-0.7897642385849174,-0.404873910656022,8.744106402645574,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.2,0.029411764705882353,0.0735042735042738,0.1705491725519131,-0.6666666666666666,0.0,-0.563868613138686,-0.1591543118610655,0.2254133716380943,0.09440861598014337,1.7859284769618864,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.04,0.17647058823529413,0.6969331322272501,-0.38768841572678414,0.13333333333333333,-1.0,-0.27189781021897796,-0.5875032215183863,0.895095475712842,-0.5348339565009609,-0.28775435071567335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.68,-0.14705882352941177,0.3942684766214181,-0.6743965426372932,0.26666666666666666,1.0,0.7718978102189783,0.44053416165918374,0.24589558799487135,-0.6521479984124926,-0.4766197891739708,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.52,-0.7941176470588235,0.8071392659627956,0.6550015811109939,-0.8,-1.0,-0.0273722627737225,-0.5875032215183863,-0.4773816488801101,-0.00018968052339465066,4.997706762798419,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.72,0.6764705882352942,-0.4362996480643536,-0.6280172868135344,-0.4,0.0,-0.39963503649635024,-0.3216314844897044,0.2672003833218003,-0.3280367344606771,-0.17344978512754394,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.52,0.9411764705882353,0.40553041729512324,0.6174765468535891,0.8,1.0,-0.8229927007299269,-0.12718797531947437,1.591355106313191,0.19076044500417447,-0.08464623810894471,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.04,-0.5588235294117647,0.41075917546505797,0.7249920944450301,-0.2,2.0,-0.23905109489051085,2.3038519186685296,-0.25196210789973994,0.2575013077695002,0.7767631685706262,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.72,0.8529411764705882,-0.366113624937154,0.07779066090439545,-0.8666666666666667,0.0,0.9543795620437959,-0.3465569598361434,0.47282867428032077,0.4469139719522287,5.07668491736817,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.04,-0.5,-0.3260935143288082,0.1532623590176029,0.06666666666666667,0.0,0.07481751824817534,0.2691945977962554,-0.45064783235018,0.47720875038668253,0.06309091285379659,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2,-1.0,0.36973353443941714,0.8316643828396754,0.8,-1.0,-0.17335766423357651,-0.5875032215183863,-0.797060514050163,0.3572662606105156,-0.008443194383525135,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.76,0.9705882352941176,0.6140774258421319,-0.8046800885422158,-0.5333333333333333,2.0,-0.9032846715328466,0.09281563499618214,1.9175570227165468,-0.761394067979923,-0.2640319746177994,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.12,-0.7058823529411765,0.5845148315736552,-0.2122905027932962,0.13333333333333333,-1.0,-0.13321167883211674,-0.5875032215183863,-0.3942929471050875,-0.4067526080241007,-0.18864450968696644,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.56,0.47058823529411764,-0.6174962292609347,-0.6756614314324866,-0.3333333333333333,1.0,0.5894160583941608,0.01722465093900782,-0.05451436479937798,-0.25099723707504906,-0.27236373597900393,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.92,-0.5882352941176471,0.6951231774761187,0.10561821439865084,0.26666666666666666,0.0,-0.4872262773722627,0.44053416165918374,-0.20101156648854393,-0.25726122577332355,-0.08226193234795454,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.52,0.2647058823529412,0.17184514831573683,0.861178454727522,-0.6666666666666666,0.0,-0.9470802919708028,-0.23703593179876017,0.5489994869163676,0.547921232677623,3.1127614737337,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.4,-0.23529411764705882,-0.17063851181498207,-0.8535891219563615,0.2,0.0,0.6514598540145986,-0.01637134197529188,-0.17387879915809032,-0.685181414123116,-0.5595652074685479,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.88,-0.7941176470588235,0.04434389140271518,0.36955834299567825,-0.4,0.0,0.17700729927007305,1.3400668719395576,-0.6021833302315251,0.27955792536057744,0.8912927431461337,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.32,-0.4411764705882353,0.25751633986928113,-0.8219669020765259,-0.7333333333333333,-1.0,0.9434306569343067,-0.5875032215183863,-0.1695067919317341,-0.7323886126348103,0.02512064623372409,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.16,0.0,0.6585218702865764,-0.7633603878992307,-0.26666666666666666,1.0,-0.7390510948905109,0.29367167834810226,0.6147811271593986,-0.7418857626775401,-0.3882720019862652,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.48,-0.4117647058823529,0.21186525892408264,-0.40666174765468543,-0.8666666666666667,1.0,-0.27554744525547437,0.881121611592428,-0.15596302918818644,-0.4211304149778611,2.7498669788901267,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.44,-0.35294117647058826,0.7172448466566114,0.42689996837778016,-0.3333333333333333,0.0,0.7791970802919709,0.08295594142350718,0.1461907910227845,-0.08599818908245742,0.7867535676102184,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.52,1.0294117647058822,-0.49904474610356936,-0.8160640876989566,-0.2,0.0,0.005474452554744733,-0.3672094965517642,0.4049001029251938,-0.5345983911058297,-0.4568486047303962,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6,0.5588235294117647,0.8210155857214683,-0.04321703383577528,-0.4666666666666667,0.0,0.5711678832116791,-0.3019372817468391,1.5799048070486796,-0.375963058991445,0.5951809157564127,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.56,0.2647058823529412,-0.2788335847159374,-0.33793612311584276,0.13333333333333333,1.0,0.38868613138686153,0.113431357920866,0.1434516030521794,-0.10885011843423117,-0.2596414631161843,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.96,0.20588235294117646,0.1573655103066871,-0.8991251185833247,-0.6666666666666666,3.0,0.5273722627737227,0.881121611592428,0.4737664143062936,-0.7767916563380121,-0.26912360656075773,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.44,1.0588235294117647,0.8455505279034693,-0.5453778855275642,-0.8,0.0,-0.4981751824817518,-0.3703122250724208,2.3749931880179043,-0.6452988936757517,1.1541032404038798,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.8,0.0,-0.9286073403720457,-0.2738484241593761,-0.5333333333333333,0.0,0.7427007299270074,-0.14691577158514202,-0.521282688517106,1.3177165284872305,0.4644185499486201,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.76,-0.5,-0.0023127199597783943,0.48803626014546225,0.5333333333333333,4.0,0.5894160583941608,3.6959858750548227,-0.33145613957519954,0.4223754447508701,-0.03083321912756535,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.16,-0.29411764705882354,-0.19497234791352408,0.8004637925582375,0.06666666666666667,4.0,-0.42153284671532837,2.496608928014324,-0.23510746480133168,0.957863172036218,0.45165330793253855,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.36,0.5588235294117647,1.0287581699346406,-0.41720248761463063,0.13333333333333333,-1.0,-0.10401459854014591,-0.5875032215183863,1.8093303076136888,-0.6066028183106188,-0.3044314874272345,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.6,0.38235294117647056,-0.05822021116138726,-0.6453041003478445,0.13333333333333333,2.0,-0.06386861313868601,0.3762818252105856,0.44874356203427923,-0.5233330598452482,-0.4333219297265865,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.08,-0.4117647058823529,-0.5229763700351933,-0.6524718035206072,-0.06666666666666667,1.0,0.8229927007299273,0.881121611592428,-0.47156190266628684,-0.2976187824271639,-0.38004017968179243,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.04,0.8235294117647058,0.8576168929110106,0.829977864446084,-0.5333333333333333,0.0,-0.7682481751824817,-0.3427324159999173,2.029131634227923,0.06937114948010578,1.9791790529787125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.28,-0.5294117647058824,0.0011060834590247725,-0.18657109729102983,-0.3333333333333333,3.0,-0.9105839416058393,3.040864013225979,-0.3581035853132638,-0.15296226678495434,0.19745502966669326,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.88,-0.3235294117647059,-0.5064856711915532,-0.89617371139454,-0.9333333333333333,0.0,-0.08211678832116776,0.05502014296759493,-0.41190436285603527,-0.6391386440146517,1.5024171528653452,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.64,0.4117647058823529,0.44575163398692813,0.6980078001475705,0.0,2.0,-0.4981751824817518,0.35661274262428005,0.980475059919737,0.21690512366008857,0.46314564196288055,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8,1.0294117647058822,-0.5656108597285064,0.0056919995783702585,-0.4,0.0,-0.8704379562043796,-0.3672094965517642,0.3096043292331201,0.6915235199231797,0.5029272309313475,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.88,0.8529411764705882,-0.23499245852187,0.5487509223147464,-0.13333333333333333,1.0,-0.0273722627737225,-0.10561069815390037,0.6444515506127702,0.767465326601323,0.532559183730693,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.08,-0.29411764705882354,-0.8594268476621413,-0.837145567618847,0.5333333333333333,0.0,-0.698905109489051,0.029319208388155726,-0.5748325794739814,-0.2864157366339945,-0.5842966300812482,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.44,-0.9705882352941176,-0.16420311714429328,-0.02845999789185201,0.3333333333333333,1.0,0.17335766423357665,14.833057526145165,-0.783455057883854,0.10933425122480217,-0.1777924585839433,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.96,0.3235294117647059,0.3924585218702868,-0.788658163803099,0.06666666666666667,0.0,0.05656934306569359,-0.2522736400474396,0.8193400654567219,-0.7271175493814019,-0.5024129246744832,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.84,0.058823529411764705,-0.2824534942181998,-0.10983451038262891,-0.26666666666666666,0.0,0.009124087591240877,-0.17073130941937142,-0.014553478429408748,0.13806544386691166,0.18243261145482456,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.32,-0.9411764705882353,-0.6054298642533934,-0.2595130178138506,-0.7333333333333333,1.0,-0.052919708029196925,9.692870610257312,-0.7860009397964735,0.37298499368075755,1.3758495974651033,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.4,0.7941176470588235,-0.6229260935143285,0.49140929693264473,-0.5333333333333333,0.0,0.04197080291970824,-0.33878449978187747,0.10640264623654715,1.577317793402536,1.5145676381837685,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6,-0.47058823529411764,0.8656611362493717,-0.2291556867292085,-0.2,-1.0,-0.01642335766423342,-0.5875032215183863,0.033653762116331296,-0.483939342123031,0.012970160915300857,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2,-0.35294117647058826,-0.37496229260935116,0.29408664488247077,0.0,1.0,-0.47627737226277367,0.7534151043654007,-0.3675632434700082,0.7125439365089838,0.2044753100728933,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.76,0.4411764705882353,0.02342885872297649,-0.587540845367345,0.6,3.0,-0.43613138686131375,0.6461416382946977,0.5856207026675208,-0.500232962428734,-0.4894186556533917,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.08,0.38235294117647056,0.9201608848667673,-0.5538104774955204,0.06666666666666667,0.0,-0.5492700729927007,-0.2662415392753957,1.409186767583397,-0.6595042167325106,-0.361416667958614,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.16,-0.14705882352941177,-0.7669180492709902,-0.6680720986613261,0.6666666666666666,2.0,0.7901459854014601,0.9545528532479689,-0.46654005805351084,-0.06134171539787508,-0.528981985904102,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.52,0.2647058823529412,0.8572146807440927,0.839253715610836,-0.5333333333333333,-1.0,0.352189781021898,-0.5875032215183863,1.1657362955773019,0.07438764886525609,1.9919081328361083,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.48,-0.2647058823529412,0.3918552036199097,-0.8164857172973543,-0.6666666666666666,0.0,-0.25729927007299264,0.005595268776365666,0.10082556081891869,-0.7453803445811702,-0.1103572650666945,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.88,-0.9117647058823529,0.16943187531422846,0.94423948561189,-0.3333333333333333,-1.0,-0.6222627737226276,-0.5875032215183863,-0.7071115036640752,0.6129612258129672,1.2837084171337274,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.04,0.9411764705882353,0.7942684766214181,-0.50195003689259,0.9333333333333333,1.0,-0.114963503649635,-0.12718797531947437,2.124020231329771,-0.614790331519057,-0.49822310215088894,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.44,-0.14705882352941177,-0.39487179487179463,-0.15199747022240967,-0.2,-1.0,0.3594890510948906,-0.5875032215183863,-0.23827439383641574,0.2139239777353055,0.07473512795061889,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.96,0.7941176470588235,0.9889391654097537,-0.07441762411721306,-0.6,-1.0,0.6624087591240878,-0.5875032215183863,2.150223484423954,-0.43223654562955804,0.9785962302488783,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.12,-0.4117647058823529,0.9762694821518353,-0.8177506060925478,0.4,3.0,-0.060218978102189735,2.3497464447032423,0.1723323506942053,-0.7969503618528153,-0.5639368106518959,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.12,-0.3235294117647059,0.6766214177978884,-0.14651628544323814,-0.06666666666666667,-1.0,0.6733576642335768,-0.5875032215183863,0.16880348691225458,-0.39395376246128166,-0.03288345629827223,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.96,0.7058823529411765,-0.12840623428858702,0.808474754927796,-0.4,2.0,0.3959854014598541,0.19659308768484512,0.6576745075579584,0.8625687234444074,1.3597614548675616,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4,-0.8235294117647058,-0.07269984917043701,-0.5744703278170128,0.13333333333333333,0.0,-0.052919708029196925,1.6154340281478352,-0.6477295278088244,-0.45507058709023623,-0.3932968016188395,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.12,-0.47058823529411764,0.19034690799396714,-0.883103193844208,0.4666666666666667,1.0,-0.501824817518248,1.0357136992883031,-0.2287571551517606,-0.7685258952767757,-0.5988804141722675,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.88,0.6470588235294118,0.091402714932127,-0.7675766838832087,-0.06666666666666667,0.0,0.9361313868613141,-0.31696706805060476,0.8633973950980466,-0.6643695271658488,-0.4590183342515432,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.04,-0.7647058823529411,-0.16098541980894895,0.10983451038262891,-0.8666666666666667,0.0,0.436131386861314,1.125892417110897,-0.6111864570598353,0.2395454074236375,5.230591064734865,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.32,-0.47058823529411764,-0.35806938159879304,0.035206071466216786,-0.4666666666666667,0.0,-0.3375912408759123,0.22410523888495842,-0.4418585760541092,0.3867425674526327,0.6893471769741923,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6,0.8235294117647058,-0.1519356460532928,0.45135448508485304,-0.2,-1.0,0.3558394160583942,-0.5875032215183863,0.7283875087270492,0.5567642391423228,0.5577169193579412,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.52,-0.35294117647058826,-0.8819507290095522,-0.2561399810266681,-0.06666666666666667,0.0,-0.8375912408759123,0.08295594142350718,-0.6060412256015366,1.1405667146929632,-0.10810074636470167,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.04,-0.7352941176470589,0.6752136752136755,0.7570359439232636,-0.5333333333333333,1.0,-0.6733576642335766,2.496608928014324,-0.41558129085261336,0.1191297770138516,1.8790821977364645,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
